user_id	f	p	n
LAX6E8jEAj82R_SH1mwIvQ	2	10	0
om15eT8hdpGMGLU8oj7I6A	2	2	1
ofEx4LotDyaxIjWB9zbQiQ	12	13	4
KZRVevrpFp2oIxjuaHZ0sw	5	6	2
k4JOgTBCAAtTJ6RRdkj1pg	4	1	0
jt8jtEY1K6TD1FBzYa7HGw	12	12	3
K_YsaSQjBeZHvqJKu-Z0Tw	2	0	1
Ofs6LB2nMxWCoqpSNslQkQ	6	0	1
JTStEqAYG0kHHA6DFmVZFA	4	1	0
iuJTfyllc-TVgA0-OOTKJA	1	2	1
L-vrLun5z3dU-GLkT03sJg	4	2	0
k6AcrNS8Vu68vv6bfiy8gw	4	0	1
IV5QQmB3LMQabgR1UPnPjw	1	0	1
ogfNFC5XPzJMFXAkZScNkg	3	1	0
k7HDNaXtLnd0OqEAQRmMYA	16	1	2
oHK3qWJ4Y2LpU5I1mCU9ow	7	3	0
Iwh8sLizwohHiHgO9xaS6A	2	2	0
k9DVkhY2eFracO5L78h-eA	1	0	1
IxEnQC_hYDdCEeMZoNGgdw	1	1	2
JuceSuigncUImSGkpSSpgw	3	3	4
KAGJFFjCiYcTU2vOaaJMvg	10	0	2
Oiaiw9ybMq0cPHlt3xR1HA	4	4	1
L1HQF3VZXwqeCiW443mqTA	5	8	2
OJAVaXjOrnWeXbp6xJFTcQ	3	2	1
Jv8fcg_M4kYuPAmWlUb1MQ	4	2	0
Kb3chRaMAhHiyDJYuzhBCA	7	1	4
oK3oFubuNzX7AbIBVD8t_g	2	0	2
okYexWq5ulF44AXcbdaYfQ	4	1	0
JVtHVuOINu4UYKaq7NccVA	3	3	0
olzm5hG4BBdFLBQJZ16rkQ	32	1	0
oMfgtmXmDhljmS96A-8uvQ	8	1	0
OMWT-Z6OnJLcg44lCuDuhw	15	1	0
JWA-mooltooNWGNrgtoG3g	3	1	3
kbi63DDdjnpXfXhZeaxN_A	6	10	4
OnPinrgmj856qAN0haXvCw	25	1	1
L3q1rAAX8Cbt9Ouv6jF5MQ	4	4	2
OOFvY8eN8bwzGKYLyPjyNA	13	3	1
lBMCBwbAhfgb5oKqilA7CA	10	26	3
jXGaZVodhyHZ_5r7GzxrUg	2	5	0
opcuaVGxSDBC5S9qb1HZpw	1	0	1
LCvSHFxrz6SQaH9cq9FFsg	2	1	0
oQ1nAZy68lxZpXz3w_P_jw	2	2	1
JXyRyv_ijKt6VUdZenyzAg	12	3	2
OQX6DPh6zWiRAi6loF5CoQ	3	13	1
JYhvL7G9ByUZMrsH1eNGfg	10	2	1
JZjvwyyTyhZm_DjXUcLR_Q	3	3	0
L5e5_gNEA3N-B4swnYVLLA	30	4	4
OrkXYCH82NnidREHsGn4uQ	5	5	3
OSrG6kf6OkVqOUyVikS4pg	3	1	0
LdDVelkKaPyxjUbicbyuDA	3	2	4
L6S7jQiLursBoyShXp25HQ	5	6	2
otOAV5myz6pu2aHpPga6RA	2	0	1
l830hS6pZiPe_tOi1ncTig	9	0	2
j_9LVE3fqDx1lwYqkAIBEg	12	4	1
l9tczAkQM2SJ-F9nsLWKRg	6	0	1
ld_7-22VWFqstbEMtmhEDA	3	0	2
Ou_omWjV1txtpN_wtmGvGQ	3	3	1
k-WazJnTCtVeKKmROGQ8OA	2	2	1
owCSYaRJEiV-kk2L2HP00A	0	0	2
laL5zSK79YraUV6AfxXPwg	8	2	0
OwwiZwQecCHcZmqZcc6Fsw	7	1	0
LAZ4pgoajGT4kmDFUPCmcA	6	2	0
KgnQz4WFT892AXmimnP4jg	13	6	8
kcgYbndUk0e07YusRAcTrg	5	25	8
LBxKOF8quwVGiqUqWiEEaQ	8	12	1
kgYkuNCWtKjMdGr4y4jb1Q	15	3	4
k1iTMp7uW1CSQFCq4jl56g	9	2	3
kd41YPOj7RNMi8KWRhvwMg	5	1	0
omGocLsyIYeiHPviDOAa3w	30	32	6
oN-upmHL_CoPpBeoC8D55g	22	6	2
keAex_BwO2PG7_1mywOpGg	5	7	3
onRNFnua-thQsU7BWLaXoA	6	1	0
KeXHDiRfSY6PPDoOSaSFsQ	17	5	0
OOJ4pr8NcAuL_R2K1HmMFg	9	1	1
LcWp2WChE9HpqdMEM8D2VQ	29	7	4
K2eG-tq94AOFgOHlui2_gw	2	14	2
lDg1IKSuD-sXNA_ku0kf8w	4	4	1
K2_VsYupAN3vRzwaA2_dKg	3	2	3
KFvcv8w8bxyZrCTZsDBc3A	2	0	1
K49NqX3MDrMb7bb3oi50WQ	3	0	1
LEKQ8zV9yxfPpkmRk-QK5g	8	5	0
LfyhL-fVKjm-Kk8nCCm0ag	9	1	1
LFtBmpZ_deuGn8QbUmRWsw	0	29	14
KHfpObC5sxX5p5vmHLEPrw	26	12	2
KgSJzb7x1xC00b_L7MXEXw	5	6	2
lGttdkKbAeguLNH7c66hQQ	17	3	1
LgPBYs3L08thSmgwDfUIug	4	2	1
lG_QGGHSAFxJuE1CjaBZ-A	2	0	1
opjBZ0ImnKv5eRNQZ-98DQ	46	10	3
lh1-4Sp3InwVLeKrEw0t4w	4	10	1
oQa1xtM26DBy3FJ4UiLXog	26	3	0
Iycf9KNRhxvR187Qu2zZHg	90	89	24
k5Qp3va9jlWVOuXY_pJDLQ	5	11	5
IZkcvXffJSJ1hW8QGzMq6g	3	2	1
KH4FptEpMX6Dbr79iPphEA	12	9	4
K7dhrsAHwSytMxl2rIqEVw	2	3	1
K8nKGUjnku4db4IJK_Kqlg	10	1	0
ka5FiDgBq95nuGpWltP5Uw	4	1	0
oQZeITmS8rppOi9YukhbaQ	4	4	2
lHPFFu5Hq2G1D17q1aU8Bg	17	13	2
KhvD1kEaOnxp8333yUv9pQ	2	4	0
LIl5vcUHRkZlhBS5H5uzdQ	7	1	0
KiByzOieG4KRlwEomYLKag	6	0	1
i_dXLt7xSBQM8OGEjnTdlw	6	12	4
j1JDwcap8NKA7MJpnFLbGw	6	3	0
kIyDxmlUE_hNPOi2YE0xqQ	5	5	0
lJa_hKZOoAXoN4P8-PaNHw	2	2	2
J2Nw9MTgM8ZGF3q2AHHung	3	0	1
ljlHYPyevb3FD6f41hJdWg	3	2	1
j5KSsUv8okxyCAq3GXDWpg	0	1	0
oXkbuOiN9HDS3WgOQONfRg	15	26	5
lk3yXbunhwI4Xg2h_G4a6Q	14	3	3
lkJXVvIQNzqr2HSCifp15w	10	0	1
kASDrzMXITaZdYoLRekVFw	24	16	8
kjnznsE7LsddoNWDzE79Fg	16	8	1
kbdMLO7AN2m0-fwywbWveQ	11	0	1
oYK5B4GWOLSWDNTtCeaSvg	4	0	1
KKaDA0dzUovFuHp3QC4UGw	5	4	1
kbuns26zGsPDtmph6S1FbA	3	0	1
J6dHwo6shPDo8gzj2nfidA	5	2	1
LL2Kk0jjD9McDPfPEDbZBQ	44	7	5
oZbc0be2aDPXu0u39XQcuw	5	2	0
j8mJBSJVs9Wybx_EjHlL8w	3	2	0
KCTi7U0vxqm7Bxzl7Avbpw	0	2	0
ke0xV3gcdgkoqKeybhQJJA	11	3	1
KEuekjQ3Sg4apN12c5XmfQ	3	2	0
J9TCBeOzG3GPzOhyaczDkA	2	5	0
LmDEQ6h82Dv6p0pHHaapsA	8	10	0
kfGi9kjlOO3pxH5mi-jwng	9	0	2
jaYeHnr9h_3QzJgq3LPqyg	1	4	1
kgqBrFx00zuHGMQzAABakQ	4	3	1
kKz7SPULRye0DUQb3VDfLQ	2	5	2
KLFN7IL18MPBC7xDUto_ug	4	1	0
kgyv3ctYEZ0ACslpoakunw	76	3	1
Kl_d-KGFqQ_99P578dBw7A	1	2	0
JbshKnByoD7iQX7Iwj45eg	1	2	1
KmWGYcn6fhrRWwLMnh_8zg	4	0	3
LHQ2fuC2RDS-Md_dN2O1IQ	15	17	11
OroGqv0t7fy-Q3E2PzTEwQ	19	34	15
LiNbZqDdHLqueYz4nORWzg	3	8	2
LjG9bg1-fRgK5LOYGVoA7A	3	1	1
LjlrZcceysZvCsy2kCMLtQ	8	0	1
KnsWpD1e_hMoAVcN0ftiGw	1	7	4
LK6tFwz7dk7Nl0bJdoW8Dw	19	3	0
lklyR7fz2oTr3QmqBUbcaA	6	1	1
LMqKXdbwYdCqCCF64QbVkA	18	12	4
jccGOMPTOGS22Tp2m9PAog	47	15	5
JDmeRErp_tCBwupzKCD35A	4	5	1
LncLMmxeMukgCN-jrQMXPg	53	12	7
jd_A8MB3M33Xy9Dd7UJ7_Q	6	4	2
lOnUl41TM-A6Xks3_JDMCQ	1	2	0
oSt7SgfAeEpLLAIE5dnUeA	9	13	3
jfaJTQvIZ7IjosqiImCRXA	3	2	0
kOb1hWSwA6aD2mRVy6lqFQ	20	26	5
Jg6IFcy-7oj1GjGDrxcqBQ	3	3	0
JGN6Dya7bgLR_9FN6QSEQQ	1	1	0
oUdDn56Be1o8XP0tt0S1bA	0	11	3
koZ-JGpKU1Puw975ImrUjw	2	8	6
JHH_raJb9fPFPhu7ObmB8g	4	2	8
ji-gfhbfPDTw2kuZGP9A9w	3	0	2
KQ3FQR1AGZBT6zTma1KA4g	23	2	1
kQT2HIeSD0WrtnIFhbacDA	6	0	1
Jj4ajjK9JyO6dXalN02fYQ	3	4	2
kRN7yqBmbp_2MF6ZCPfe8w	0	3	2
lL5HiCJ4i3plI-M_3E-nJQ	22	10	7
ksxW3Fyvmu9fDWpA6yvo0Q	1	2	1
jKi_yX-soHOWZogK9HN4Og	3	4	1
lmDzX4hP0fLtfnWPN0xuCA	5	5	1
Ovac_Bws19DOy2_ai3WzeA	10	7	2
khPlizt3ava1xkbtAxHQnw	133	63	9
OWEQV0cjuFQ20q8877k6DQ	2	5	1
oZuNME_exUMSjrcg6uRFjw	63	39	5
Ki5YOuN11L13a0N4K0CBYQ	3	1	0
P-NHUAal77wTgPo7MK1HlA	59	6	1
lMsucBpaRXPKlKgx_q1w-g	5	4	0
P1acMUC_HMJfVbofFZMF5Q	2	3	2
ktVqbdYVfMtgyh4enD7bJQ	3	6	1
lNKKhv7qf3i7IjNACh671A	26	6	4
loTwpoX7_yQHG4epFrwXNQ	5	4	0
P2va3TnRR3nt1fhAI4OoJw	5	7	2
P4-5VtLQ3PaJgY-Gkijq7g	9	2	0
KI4sBf9jWLs4aGm_mIsFQA	17	28	9
LpDMHJLiz8zP-DXJ1_oWyw	5	1	3
kuP0AMnSGgkLfNSt0wOAgA	131	2	2
KIjyqpBVcyBHiDHCxzMNSw	2	2	2
P4Y6zqKuo9gpew04LbQOQQ	11	9	4
P6xNassa_dFrE7T2-5lXqA	8	0	1
KJdC4DWND9oyLHqM6UBEMg	2	7	3
KjY5lR_1O-MysMAch7-pQQ	1	0	1
kiL8inOENuxBRJjknd7aNw	6	19	1
KVkXVIvm7OK334a1pBFIJQ	7	7	3
kkCIHEqEvijIzVn5otra8Q	3	5	0
KJe0X6MwSguZugzUGAYpow	4	0	3
KlbaNTx5RaRTTteYVgK_oA	8	0	2
KlwAf4-SrsGB1Tmh33Kozg	7	3	2
p8dSifN8MWzbygrSqoqOyA	2	9	2
p9yPMyCL4lqlIxdXROITsQ	1	1	1
PazhV6VV8mzVwuo5N6yT8g	1	0	1
pBtypfxakFd1v697LcLyVw	2	4	0
pcByNliykL-7k2Epb9Qn-Q	8	3	0
PcXydnyYdFVsZhSWeURezA	8	2	1
Lp_Ykqfbv5Q-oyGYlMGJRg	103	42	5
kmLjttqFkbvwaxQ51PyFRA	3	10	6
jl67C8OhNXD5oMZ0v7RbUw	7	20	2
lqsUF95zCzyWtpnrQhAdlg	3	3	0
JLzJn-4MgAvGFhQlI7POtw	4	1	0
LrMZYbnZ-_FhndRvpYd3kA	5	2	3
KnhD16LRku2SFADeZodYyQ	6	3	0
lsEqeZYtmoMHuEMGuUzdFg	10	0	1
lT9XN_zX2HeF-_1MAE2kkQ	3	0	1
LtnTfy4OOV-SDXxAYM2VDw	6	1	0
lUEVK-0F9N8S9dQNuYcOpw	3	0	1
JmxrORc1epTFPid6X7Iz5g	17	2	0
JnW97XbEiSCIx8guiys24g	7	0	1
JovEcUiWNY0FAPBudDILKA	4	1	0
jpPKmH7CDiUHS_zJWqyM1A	1	1	0
kw8py3MrNYdCyWrNvL5M6Q	11	31	4
jQcGFSO18cicLzCtjhvGBA	2	4	0
kJyR4gT1pfCcNjEY9-YMoQ	7	65	42
KKH9YXnKUpk2rPed7NXcFg	3	2	1
KnutNOkfu5t1XA8rEhiq2Q	2	2	2
lUWE7yEkkpj-Sq6dKUQhew	39	12	7
kxfUWPT6PuwieZHonfXtLw	3	1	5
lve7u-IYrhUsZ56iwrGubw	3	19	2
JQWezD-lwN60VjcgvblIkQ	8	8	1
KXv7LIVVlekG-66jAChhvw	1	1	1
JsgkUOBtsjtNvUS33C587g	2	3	0
PDRWbCZa92irf8mK5X_Kig	13	19	13
lW7i_XQph_uX_PMkNEUsbw	4	10	3
Lx2oqnN8fZvUIhyjcxryCw	5	1	0
PEaEBmZ47jq3fNEPICx68g	5	3	2
pEwVatqIzuVNSUIjR8Y_Xw	3	4	0
pFdxQpiHT0HgWFXrD2hAng	2	2	0
pG2avfKUjhc86rarK9RUYg	3	0	1
LxRAFYzC9wGX396MPTf17A	5	6	1
lYchUQdZG1Pev1_7XIk3mA	11	1	0
owxlbNtCfNUkH9jzF3XvUw	5	28	11
LZIpnQNCtEH8rIG9rSYwXw	4	0	1
OXMRrwRs1fEqqKezz__nMw	4	1	1
kos4MkM2h0UAdupVDuTziQ	18	41	7
JTFAjb21Y5sbOHLyO_tyrQ	4	8	7
l_6XDatGLHfkGxl8BjI2Ag	7	11	2
m03PlEHQBLs9DfwrlBzI2g	7	3	0
M1Is89zIsTXXNWuaMFxvAg	3	0	1
m2laxTW7JtMWm-HmkbyRWw	15	1	1
PgINUOMQqSpro4CF5xsziA	7	35	10
pHfvi8UAsu3U7QvYPx39Mw	10	3	1
m3dRCU88YU9_GawEqX4gBw	3	2	0
M4nZyXd8s45hIezDwvZpYA	9	2	0
phJJZcuaW-LKD8A1rn65fQ	3	1	0
jU5Q0THWMPv4R24VmAXRVg	4	10	8
piAHiSjCAE3JwlqKcTNQWg	1	1	0
m6JITNgmlIt1LIPLfvvjvQ	4	4	1
KLekdmo4FdNnP0huUhzZNw	18	60	11
Pj4NfwbcszVybCrqibna1g	7	1	1
M7BFt5SOCK7yuzSK05DICw	6	3	0
JUy2JwbCLvHcz2fCxaBT2Q	4	4	1
JVH7vi_JJDBvRCicjbqxzQ	14	2	0
M8tM07oGRgU90c-M6Llnrg	6	2	2
Jw46t5cZSyOgrTHbxRXyBw	8	3	0
pJNAaVZMCB85Q_HdZ0Va4w	1	1	1
klYdkXoyEQ-VdaP0c1oDxw	4	7	2
Kmu4uSt7-wIKlL5gEP3LgQ	29	3	1
kNiAwMRBm_Rga6J914aytQ	4	1	5
OYpsdMcpdCdlkknpgpFMLA	39	35	2
kNzDEbEdnbdFgnaYD8r6nw	7	2	1
OZboiEv9wUuItn8CHfSnJQ	6	5	3
kou0_WfAKybtnMZvMKRbHw	9	3	2
OzYCrV_DbEWZzWFixoE2Rg	18	2	2
p-o0wfPpCRV3GHQ-xS4gbA	7	4	0
KPfcgOxFwP6atMOsDdJ3OQ	8	4	4
kqOUq9nGsI9ZoSGz56Lw5Q	3	1	0
p1f5RwoC8JhwsZcKvZ37Tg	0	5	1
m9_1jCgU7mvSkL6oLPJT5Q	35	29	3
P3BIYP3-onZ8FuA_4usY6Q	6	8	1
kRH3HttbiNoD-BgomNVVtA	6	14	1
MAvkqp_gDtKYU1d981XnwA	5	7	4
Pk5T0OFCbl8mIKkKYyglWQ	22	55	14
mbgppRfYH0kC7p7X2VPcGg	12	4	3
mCDGOhOGp76PtAP7YDhN3w	2	1	2
mdIo7M6yZqmZ1SBe93c69g	7	0	1
pKMZ8ZoPYPq3NrtQVEQ5yw	3	9	1
PLgIlX8t8u40LlE-FERM4Q	16	4	0
P40-knBW5Ni3Orw3XmkMYQ	53	30	11
P4_RF53k9c76R4H2jC5pUw	9	1	1
PM1UXZDVN-SXIkqR_nAReg	2	4	0
MeDzKLP4llq_oH4mCNKGAg	5	19	5
PMOSq9rZQr82wamFCcz-iw	3	0	1
jWvzAN1czxypi-GM1KY62g	34	38	7
JXLkIomLvGO3vKsQEO7hYg	0	1	1
pNLmiYbQ1owDOV15fliUGg	3	5	3
JYEVslW2DTNV_OAjS587cA	2	1	1
p6XoSAnaFWwiZg0-xYx3wQ	4	5	3
pO4zOyqxo85tUO4v-Uve1w	3	4	0
Ksu2OeDaXiHurIX8gUHmkQ	7	13	6
p8F1syOdGMwGW8bIho5hQQ	5	1	1
POUqqARfw457092org1jdg	10	3	0
Kte7Qx7RZlXQjh04WhWOSQ	45	0	2
pA9YJGbed1lZRXjSWuBVlg	9	2	1
kUCw_VUn0zoYSs9479gsWg	2	2	1
KV-NmtfevBhXsPCElPlCvg	29	1	0
paZP1AjZ_xElpNv81yWFkQ	5	2	1
pbwP199XrJQg38H636PROg	5	2	2
mEYEHpuqTTaDm0nELoqbhQ	3	9	2
pcf34N2a4VntSykK32H2lw	5	2	0
kvxh7dP16jVCsVQv3J2dbg	5	5	1
pD0yoW4VFnNwHdPKJkVAsA	14	3	1
PDsR5R-ZcPcWEt4oWStViA	9	0	1
KWwnAvU-G_mUuLG9ZP1Izg	16	1	1
pecViht2bmrjpbt0c-j4jw	28	2	1
pEWyBi7iN8NTD4gRo8l2iw	5	1	1
PPsz5pam0yZEFd7g46hNGQ	2	14	2
KXoRjWfTxPT6LFkOdK6ovQ	2	4	1
pFdYp4jwf7T8B3ZhLDn0LQ	3	6	2
kpbhy1zPewGDmdNfNqQp-g	21	145	22
pqN31qCphhzZTdP7iratYQ	6	2	1
pg3CqKZ8m69eDL6vpxv4RQ	4	2	0
PGQZyM4dg5nFZ3w6cswjkg	3	3	0
pHgI4LtXnX8BdC8HRriJZw	3	1	0
pRibIucYUAUqM5b-oTuYoA	16	2	2
PsIWPkHHFWSoujVsIzFcnw	4	2	1
KYeLSM3MQpirmHukVV5Iow	14	41	30
PT5eN7qBv8Fg5-EpWt4iTQ	6	9	1
mFOZOsPQOacWIMVSyXbEbg	72	12	4
KQnq1p-PlWUo-qPEtWtmMw	25	12	12
krEGNrMZuVKNi_dByg1u_Q	5	0	1
MGdVl3WsvLPXRfvA7ePTrQ	3	3	4
pU1V70xPSmN9TPXOjj7QlQ	5	4	0
KzflYSGvG61zB4k3o2Jjlg	12	9	1
KYCW5xpBif5eqt-jvIHTdw	13	28	8
Jz0Gg9rzSTm-AogWvITR2Q	5	21	4
kyQKPE_LvlkxOlHtSz1Teg	4	9	0
K_gNqlirV0kppqCGnfGiOQ	11	7	3
kzV71zJe43MWSDt6Eukydg	2	0	1
l-144cdHj46kdSyrajw9TA	2	0	1
L-O1rmPXJ3ihCnfgJIigbQ	15	4	5
PHKe2H1tKwECKNSX4iTTMQ	7	25	5
l0wTCQtYoGvOQeCV7UKGkw	3	1	0
Ksm_R7lneKDRa0yaUoBp3A	3	13	2
PIAJLuMCMyoNEmoW0qzz-Q	2	2	0
jZRaHGEcxglmU3-GKo808g	1	6	3
PJdpJ1H055Ghu8lNGBU5ew	3	1	1
pjPs-m67V8VEhN9H5EP6dw	2	3	2
pUhzaeZmNU6KvcdvyDy2dw	4	16	14
KtDIYWvh1OhMoRVPFXU6CQ	5	4	1
pK6txzfZwIdDKEZKaONWaA	2	0	1
PkrYCjQ7gplB4SuujoeuCw	4	1	1
K-CkO1iXkDUiV9epqRg_1Q	2	5	1
MGVbnW9-eYx_DDXmWIpGRw	9	21	19
pLgx3X8hiovqXHb4kFGjXA	5	3	5
pMCX2fztRnsOcfkunknehg	2	1	1
pmpNcDrR7QEN6LbjxoKdnA	4	0	1
L0aLRB-OylGJV4mOmq15XA	11	24	2
L2t_ZoyCQnXzgO1uE7L1Nw	5	3	0
l2zoX2M4OBuAE_q2A5qW8A	2	21	21
L3YVTmTV96Who9VY3w7Zzw	2	5	0
L4fXk9Qi7yCOJr4VUyUS0g	27	0	1
L5IVwbV-AysN9xlPyCp6kA	5	2	0
L6-K7i4Ir1blOPOpLM3AcA	1	5	1
mhJMGjMQDUHMrXPjYy99XA	3	11	7
pNNo7mVPI8j3HFCw9tuzPA	17	6	1
L7Fzx3mmm2WgxfdTtPa22g	9	2	2
poAgvpH51bs9Mt0GEAfLjQ	3	1	1
miRphb5MayN-7aZIrRSdLg	3	1	2
L7TXz5A41SZLX-nM7KCNeQ	4	1	2
l8aPLEXSwEG0hgNS1NUtUw	19	2	0
L91mhS-6NeZ33SDdh5OBvQ	3	1	0
LA43UXSW3Zud6t55zuXsqg	10	5	1
LABKzJqIEuzXmmik8AUi8g	5	4	2
lattG7kPGUW7soSiuGvVHA	8	1	0
LawNswrH5bnhE-gKDluWOQ	5	2	0
LBFfcqdzl8tbYMmI59GKuw	2	4	0
LCu7iJKobAHoECWxl5JIAw	6	0	3
LD9DZ5Dshg4bvunhNNa1aA	13	2	0
lb5UCuM7pLXRJ_UR-KA4Dw	4	1	3
Lc5meXaY4ojDxcgdyz39vA	5	1	0
LdteVfjJzPb7OYmpE2LZhQ	0	1	0
lfL5TwtLEysByWl-aHu3-w	10	4	0
LgcF6TwzvzGSJDtQyCItxg	1	2	0
lPaYMDmJbAnv_3pmZH_inw	180	135	58
mjP_3XwUXdptvOpQd0OjBw	9	37	9
lGyryr3DUei1U3mIdFwAAw	0	2	3
LHH0MzzIDuNLxSF2f4WPVw	5	0	1
KucBnMrhalzxnD9AWrxwYQ	14	35	23
mKgC5EvR6rzHEaKioBByFQ	1	5	1
lihxbVGmZvbkgL1lbTlMcQ	5	0	1
LPyVrTaiL20VXPMKW2IrYQ	2	1	0
mL3yAziGlqwgak6W6j7RyA	4	2	0
KuzBlopcSAuJHaPT4oa54w	4	0	1
lqk7kVdh-fovJpbLXt1yJw	4	4	0
KvXcvq0iDq5U0cNQNZntKw	5	0	3
mLlBozVqn6MQytKYTj3utg	1	1	2
mLzuREJG5b0PMfv0w8jDrA	15	0	1
LRFEVzU982UFQ4jmK2xm0A	3	2	1
mMh-BAcy-hUQL1A6DtXRZw	1	3	1
MMwwm-MEp6-XbXd05r8CVQ	10	0	2
LS4pZdJnAx71TTJao6lNMQ	4	12	2
kWVXU5Z5Sj47J1OzocVMog	14	5	1
MNd2kbG7OYxElc6xe1xexQ	7	15	5
kXJzIwMlDkaWW1pPcdWuhA	4	1	1
lS_wuEQf50kDFg6s3Tkqbg	2	4	0
Lj2Gf-tvMVpwOGF5Z20bIQ	3	6	3
kY2yH9c6AX9k2kw9ANaYuw	4	1	2
ltLITVsKLWzlGz4EAsbXMw	2	1	0
lud9WM27rieU40hyJhUZCQ	3	0	1
mnZW2C5D853mBYMgHe5Z3A	8	5	3
kyo2XtO9-H6IJ3zmvqPClQ	4	1	0
K_z1EM9NKgaQjKfpOehpsQ	3	2	0
MP6ujChe7MtEdEPkZqYlZg	3	0	1
lJKYgQvPiwaefvIWFZQjnQ	1	3	1
luUUqt83B54Hk-SDJBYeNg	8	5	0
l-ySgQnT9KQG3SvICTNF5g	21	3	3
L1WWAoOO-njHVBnCU6ZRFQ	3	1	0
poVxDmOPrxbnmvKp6eCs3Q	5	28	8
LJUEr3xmFDTSlEXi1U1m_g	3	2	0
mpYEC9e28r5By2Tb32qwHg	4	3	2
LVc9mZetmqL77n3OvRWvXQ	3	2	1
mQfEToU8BKOYLjSXbr5a4A	11	2	1
Ppt8vAQuo_bmVNwG3svr1w	12	1	1
LKFo-Z93fhHHF-CkXoXvLw	2	0	1
mQWMEHItpT6gkToJafTRbg	1	0	1
K0euQLFAcKhQPZ6JxGAryg	21	55	14
lczLjHO7zIhrmSlOXI3ohg	16	21	5
LvVjn-r6fhHOqujjYYanpg	6	2	4
mrISE1t45bOurAMnhLWHWA	4	5	2
lXMGAlo1OxT0ncvz9jZL2g	3	0	1
K1_TTzqfGBbF-TWSMVz64g	5	5	2
Ly-NuBIsFeyIXGpokhd_Kw	3	1	2
k2lq_tjxNWLQt_hQSoS7Hw	3	4	0
lzEYtJeq77xpA484S12UWQ	2	1	0
K3rrt7tnNgEiCAm0tiS3-Q	12	1	0
lkV_WCqCbpA5gUIHD6wtOw	4	13	2
msA-PcDJQI52C7BDU8znZA	3	4	0
L_5PrnoFMde-_6Bz66KUWw	4	1	1
mSyCw4WTV3oLtTtRE-uylQ	30	2	1
mTRt9zMpYxVVkBs8Dbchcw	9	1	1
K56i8CozGHa8vO7Tm4qyoQ	15	1	2
Mu3ygbUWqUDd6-2wTJTkuw	1	7	2
M-XKxr5xxo_xGtdMmawS7g	5	4	1
muSWtQJtgYPT3T-ors2Zhw	2	1	0
MVjV49GPz1pO-n_oaxdzlA	3	2	1
pqnYZy25nEwGAAjShOpJGg	5	41	8
Mwhu7dLGf4okizwCxPZ0KA	3	0	1
PriOa5Qqth8ZrwWj7ykNkg	5	2	0
MW_9Wf8H7q11mZoUTlK_Vg	5	2	1
psl1AjtbNJAS0pFmbZF0Gw	8	0	1
PtCJ4mkTbXUJ-N_1vq108A	8	0	1
MXIEsE0ZAj47wonOiFShmA	2	2	0
M1EciT6_JAOakQrSlzZq-Q	4	8	1
M2j6TF-xQYfBDeD-527mpA	4	0	1
lLnBArluikBGDqrGmotJ-w	3	5	6
pU2lBD_W3VNvpzKZsRzi2A	29	16	7
pULGg3JREu3W7lZWZ4LJpA	2	4	0
pv82zTlB5Txsu2Pusu__FA	36	68	11
mxwQi0rr25dIvHUaCs7EFQ	3	5	3
LMlBCXFVAHdPnSA94jc6PQ	7	9	1
L3XWX_dd8_pYnRSMdppjDg	49	31	3
mYLGLU83Ku97hupt0tkP_w	5	2	1
LN4cBCBPI3YZ0sHgaXNwyw	2	6	0
lnyEZ3MSMcwdyYOAVfYJJw	3	3	0
mZ0TyyeMTXnbPPPJgVctuw	14	5	4
M31fQaXjn54y-Rx8ADjldA	2	10	4
MzvIbg2bEeyeR9-dRF_Jzg	1	5	1
L5fZjXJ5neTllnw7FWuZDA	20	15	6
m4kQmSq7T5NY3byX8Ef8JQ	2	4	0
L78o3rg5Ayag-x5a9gA1yQ	2	1	0
M6bTSNCCnZTWdBMfSdqbPA	2	3	0
PVbcpvrSKv2GTBK9QiQgiA	9	27	8
LdhwY7eudLlx1KFQQe9GwA	42	28	4
M_rUn8TIYxX2OLQEuC9faw	3	4	4
lp7ybpJnQHBqo8CV4EbmnA	57	8	0
n-L6Ntb499o1xu_4nUFoug	1	0	1
PWd2EsaqHpwpsEwDlmvIxQ	2	1	1
n1iBxKB75NckL15DGKd8MQ	2	0	1
n25fp5RmbOw152RnzW-oZQ	6	0	1
pwMMuOMRaUOQo7RlLe-oww	2	1	2
lESrKk1SGFhLzk96VD2tTg	3	3	1
M7B2A90idij3HDfCvfEBWw	8	13	0
pXc2T88PExMW5_0SW9fv1A	5	4	1
M8srdSqGp98EN-GS9ZMtew	3	1	1
pw-k3TMjt1ZNB2-iRVTDlQ	27	93	10
PwMCTStRaShfFYtcPA9uAA	3	1	1
lPqii2HRpgi3QPIoNuUSTQ	2	5	5
lg-Zz7CMyxh9I5GKEvyn6g	5	9	4
M9zyD3urANpe6PoCnCJhDg	3	6	1
pXC0u6sLKgl-IQCcf2w7LQ	5	1	0
PXva6cWzJoc0k9WfFXgQUw	9	1	0
pypjujPA3eK-H2WQHWvfew	4	2	0
Lqhi1fqjN_ilh7GoxVEoeA	5	2	0
PZHb2lunIJ8u5z4MCYTxag	5	1	0
LraJWu39nHCBlquYr6SsuA	3	1	0
N3bri-C_pZ-rvY6FSYeZCw	33	11	2
LGwoVXv6RwB7tEjgyeOZWw	16	4	0
lHaaYthktGIvokj9ex0QRA	2	2	1
n3owDxbciySivULJqOyK1Q	17	4	0
